date,symbol,signal,dw,dw_rank,percentile,weight,volatility,autocorr_30d,market_cap,volume_30d_avg
2023-02-07,CRO/USD,LONG,2.1747953895216234,4.0,80.0,0.25,0.7521554732287149,-0.17627071546662107,1435710780.7498856,19034382.486666664
2023-02-07,OXT/USD,LONG,2.3815292917248376,5.0,100.0,0.25,0.9321455018681395,-0.2861709850914435,263691628.991675,5096762.466666667
2023-02-07,GRT/USD,SHORT,1.2408877545206107,1.0,20.0,-0.5,1.8930351488039248,-0.09178416831655745,492947081.70675015,67512743.12466666
2023-02-14,GRT/USD,LONG,2.3231282689940946,4.0,80.0,0.25,2.2328955410752522,-0.23369175456412958,492947081.70675015,89008479.73533334
2023-02-14,OXT/USD,LONG,2.472809365685434,5.0,100.0,0.25,0.9963692606242781,-0.2626920512401491,263691628.991675,5259591.166666667
2023-02-14,ALGO/USD,SHORT,1.9806307358462774,1.0,20.0,-0.5,0.964024772302453,-0.005991109022314285,1266736278.2437887,39279510.92333333
2023-02-21,CRO/USD,LONG,2.4728354816474574,5.0,83.33333333333334,0.25,0.696056960210609,-0.28017929172971484,1435710780.7498856,15748217.903333334
2023-02-21,XLM/USD,LONG,2.6373524049375137,6.0,100.0,0.25,0.5279955935035402,-0.3642075023140408,1893577776.7076983,78103485.43333334
2023-02-21,OXT/USD,SHORT,2.0526876766323627,1.0,16.666666666666664,-0.5,0.9801144358133047,-0.3604996258450947,263691628.991675,6286619.066666666
2023-02-28,CRO/USD,LONG,2.2735521794399434,5.0,83.33333333333334,0.25,0.7014862071094236,-0.19821594686611393,1435710780.7498856,14990711.01
2023-02-28,GRT/USD,LONG,2.3258034525752875,6.0,100.0,0.25,2.2943946105472848,-0.20582204234400545,492947081.70675015,96678929.48733333
2023-02-28,ALGO/USD,SHORT,1.9137397210257907,1.0,16.666666666666664,-0.5,0.9005002059891896,-0.03627659678965355,1266736278.2437887,39887174.58
2023-03-07,GRT/USD,LONG,2.520048362699041,6.0,100.0,0.25,2.1735240190355154,-0.2640447986559795,492947081.70675015,89613932.02066666
2023-03-07,ZRX/USD,LONG,2.4309935439132646,5.0,83.33333333333334,0.25,1.1650641271204707,-0.22380075879755978,127578346.47958484,5058503.33041
2023-03-07,T/USD,SHORT,1.9981439952664308,1.0,16.666666666666664,-0.5,1.0976717041904114,-0.030716085702964788,130504759.00850528,17858390.5
2023-03-14,XLM/USD,LONG,1.9107726587373954,5.0,83.33333333333334,0.25,0.5088619307298453,-0.0018435822375885208,1893577776.7076983,75703635.63333334
2023-03-14,ZRX/USD,LONG,2.1483119664513275,6.0,100.0,0.25,1.1770214048017322,-0.09184348294748791,127578346.47958484,5413704.214994667
2023-03-14,ALGO/USD,SHORT,1.4536470577815026,1.0,16.666666666666664,-0.5,0.739490119549933,0.24657946681945606,1266736278.2437887,35321529.626666665
2023-03-21,ALGO/USD,LONG,1.8747673425970959,5.0,83.33333333333334,0.25,0.8183782858523456,-0.022726505380520012,1266736278.2437887,30793254.733333334
2023-03-21,ZRX/USD,LONG,2.232592193115584,6.0,100.0,0.25,1.2026982663471988,-0.15309509529741996,127578346.47958484,5389068.766597333
2023-03-21,CRO/USD,SHORT,1.5958538601029568,1.0,16.666666666666664,-0.5,0.6606835352683348,0.1512422124019054,1435710780.7498856,10976598.426666668
2023-03-28,ALGO/USD,LONG,2.22545187867993,4.0,80.0,0.25,0.8421768778922003,-0.15230235337550757,1266736278.2437887,28135295.006666664
2023-03-28,XLM/USD,LONG,2.525425606163318,5.0,100.0,0.25,0.6764857797396739,-0.32291669320476674,1893577776.7076983,82401762.6
2023-03-28,GRT/USD,SHORT,1.8076747133646383,1.0,20.0,-0.5,1.0904746245998418,0.07768699413718556,492947081.70675015,48389469.24866667
2023-04-04,ALGO/USD,LONG,2.3181146889626336,5.0,83.33333333333334,0.25,1.0037130413904107,-0.16211018188769094,1266736278.2437887,29916250.69333333
2023-04-04,XLM/USD,LONG,2.3202193028226654,6.0,100.0,0.25,0.7197541690582839,-0.2208142021924142,1893577776.7076983,93522314.56666666
2023-04-04,GRT/USD,SHORT,1.8074544829259591,1.0,16.666666666666664,-0.5,1.067583134033125,0.09166665415786018,492947081.70675015,45884080.436666675
2023-04-11,ALGO/USD,LONG,2.670449568320017,5.0,83.33333333333334,0.25,0.918896290956734,-0.3635952263106856,1266736278.2437887,24092446.15666667
2023-04-11,CRO/USD,LONG,2.6775873672129302,6.0,100.0,0.25,0.49235613047068055,-0.4231315617787493,1435710780.7498856,8487453.946666667
2023-04-11,T/USD,SHORT,2.1814444866313902,1.0,16.666666666666664,-0.5,0.9167943410920832,-0.1262331132193902,130504759.00850528,14739438.466666667
2023-04-18,ALGO/USD,LONG,2.5715511821728496,5.0,83.33333333333334,0.25,0.7999158837950344,-0.31465251828695273,1266736278.2437887,21727442.05
2023-04-18,CRO/USD,LONG,2.71764030700632,6.0,100.0,0.25,0.4159255429394143,-0.49953235760227505,1435710780.7498856,8204689.993333334
2023-04-18,ZRX/USD,SHORT,2.0729533948619454,1.0,16.666666666666664,-0.5,1.2517251784206533,-0.07165523065867341,127578346.47958484,7848131.858322667
2023-04-25,ALGO/USD,LONG,2.0312763086682692,5.0,83.33333333333334,0.25,0.8284915796270942,-0.04892640676600692,1266736278.2437887,21192847.71
2023-04-25,CRO/USD,LONG,2.647061934388027,6.0,100.0,0.25,0.4671138241490894,-0.46052128208728915,1435710780.7498856,7782388.64
2023-04-25,T/USD,SHORT,1.6155198273908102,1.0,16.666666666666664,-0.5,0.5141501510304917,0.060916362029446884,130504759.00850528,8959035.266666668
2023-05-02,CRO/USD,LONG,2.0359480856989465,5.0,83.33333333333334,0.25,0.5500599758664448,-0.04909152697059897,1435710780.7498856,8883335.733333332
2023-05-02,XLM/USD,LONG,2.3005513507630813,6.0,100.0,0.25,0.39450593540617046,-0.2133421299673939,1893577776.7076983,55325742.36666667
2023-05-02,GRT/USD,SHORT,1.7457416647137063,1.0,16.666666666666664,-0.5,0.735855844141965,0.12227251996530977,492947081.70675015,28483022.274
2023-05-09,CRO/USD,LONG,2.1101697142657696,4.0,80.0,0.25,0.5768085408901086,-0.05954347684468178,1435710780.7498856,8581359.77
2023-05-09,XLM/USD,LONG,2.205022350658795,5.0,100.0,0.25,0.39943186234090594,-0.18757103432479946,1893577776.7076983,55742377.06666667
2023-05-09,GRT/USD,SHORT,1.7551483181418732,1.0,20.0,-0.5,0.7928552195858468,0.03816110713894959,492947081.70675015,28129324.571
2023-07-04,T/USD,LONG,2.065646239776418,4.0,80.0,0.25,1.3662576151872912,-0.0689654177449661,130504759.00850528,5922211.2
2023-07-04,XLM/USD,LONG,2.1320133403074646,5.0,100.0,0.25,0.7026351935863652,-0.12151955898578289,1893577776.7076983,87041594.03333333
2023-07-04,GRT/USD,SHORT,1.8062751213214354,1.0,20.0,-0.5,0.9578049243769798,0.013614720187494463,492947081.70675015,28616249.974333335
2023-07-11,ALGO/USD,LONG,2.078072061120196,4.0,80.0,0.25,0.6518795703317793,-0.045815134099047,1266736278.2437887,18016403.623333335
2023-07-11,T/USD,LONG,2.191458707139573,5.0,100.0,0.25,1.1439215475217572,-0.1189428698778243,130504759.00850528,6391873.9
2023-07-11,GRT/USD,SHORT,1.6926329002140303,1.0,20.0,-0.5,0.850980257943062,0.14349363937722195,492947081.70675015,26599863.802333333
2023-07-18,ALGO/USD,LONG,2.4898748125819656,4.0,80.0,0.25,0.8825441789877333,-0.275978922208116,1266736278.2437887,22449729.123333335
2023-07-18,XLM/USD,LONG,2.5074760328057737,5.0,100.0,0.25,1.8574866085835247,-0.293967352711319,1893577776.7076983,122888617.2
2023-07-18,GRT/USD,SHORT,1.7342242363551208,1.0,20.0,-0.5,0.88094580723444,0.10777469106085096,492947081.70675015,28807511.168333333
2023-08-08,ALGO/USD,LONG,2.8185190407338494,5.0,100.0,0.25,0.6893498381008853,-0.41162172317724566,1266736278.2437887,25818833.15333333
2023-08-08,XLM/USD,LONG,2.396518963543825,4.0,80.0,0.25,1.9432347769195055,-0.21644428541026417,1893577776.7076983,122893009.03333333
2023-08-08,OXT/USD,SHORT,2.045837869611279,1.0,20.0,-0.5,1.088383196778083,-0.3543720052023406,263691628.991675,5072534.166666667
2023-08-15,CRO/USD,LONG,2.2242957347891044,5.0,100.0,0.25,0.24283900057310936,-0.2535387945422552,1435710780.7498856,5800182.7266666675
2023-08-15,GRT/USD,LONG,1.9813167503730569,4.0,80.0,0.25,0.38264352398595003,-0.2029843067770135,492947081.70675015,18506732.637000002
2023-08-15,XLM/USD,SHORT,1.5003947703965579,1.0,20.0,-0.5,0.8279788438718402,0.2341790719917277,1893577776.7076983,87797011.0
2023-08-22,OXT/USD,LONG,1.839989058490245,5.0,100.0,0.25,1.6623780460727708,0.03370246474612676,263691628.991675,10485334.166666666
2023-08-22,XLM/USD,LONG,1.4936345176041008,4.0,80.0,0.25,0.7313795900095216,0.17200767283016874,1893577776.7076983,71695513.56666666
2023-08-22,ALGO/USD,SHORT,1.188897606306954,1.0,20.0,-0.5,0.5363638066633913,0.34437751913766407,1266736278.2437887,21373364.006666664
2023-08-29,OXT/USD,LONG,1.9304906296564825,5.0,100.0,0.25,1.6050110442051124,0.028333046220879236,263691628.991675,10669138.633333333
2023-08-29,XLM/USD,LONG,1.8002488234088867,4.0,80.0,0.25,0.6925883274647301,0.018140364618345995,1893577776.7076983,60881270.233333334
2023-08-29,ALGO/USD,SHORT,1.1267330089044703,1.0,20.0,-0.5,0.5296910185194763,0.4132511325483743,1266736278.2437887,18609565.38
2023-09-05,OXT/USD,LONG,1.9904323172502558,5.0,100.0,0.25,1.6392533887760834,0.00032367998041999096,263691628.991675,10102740.8
2023-09-05,XLM/USD,LONG,1.7764941319725234,4.0,80.0,0.25,0.6963258460101885,0.08719347144326942,1893577776.7076983,58612818.7
2023-09-05,ALGO/USD,SHORT,1.2304001554263582,1.0,20.0,-0.5,0.5390568796762956,0.3536672857573858,1266736278.2437887,15875052.65
2023-09-12,OXT/USD,LONG,2.4043436582915856,5.0,100.0,0.25,1.2279293444858883,-0.22925759383315011,263691628.991675,5946978.5
2023-09-12,XLM/USD,LONG,1.6197979133349731,4.0,80.0,0.25,0.7477969912247753,0.1506295358921865,1893577776.7076983,65522263.63333333
2023-09-12,ALGO/USD,SHORT,1.263886668627305,1.0,20.0,-0.5,0.5479016781419214,0.3007888854298908,1266736278.2437887,14421615.859999998
2023-09-19,CRO/USD,LONG,1.8153619499235367,4.0,80.0,0.25,0.2972013813395333,0.07803834811059655,1435710780.7498856,5685242.14
2023-09-19,OXT/USD,LONG,2.1275319602634197,5.0,100.0,0.25,1.349907768067239,-0.1318423331278814,263691628.991675,6913576.4
2023-09-19,GRT/USD,SHORT,1.4213252776818754,1.0,20.0,-0.5,0.5255554571406493,0.24964246178142765,492947081.70675015,9885363.231666666
2023-09-26,ALGO/USD,LONG,1.8592633708945379,4.0,80.0,0.25,0.48551580085417745,0.04473916475998821,1266736278.2437887,9967251.456666667
2023-09-26,OXT/USD,LONG,2.1843194014532217,5.0,100.0,0.25,1.2715714926316517,-0.09440819752307437,263691628.991675,6263970.0
2023-09-26,XLM/USD,SHORT,1.5347914977520922,1.0,20.0,-0.5,0.4835237058046834,0.2225807445292843,1893577776.7076983,55120577.166666664
2023-10-03,CRO/USD,LONG,2.19990800526183,5.0,100.0,0.25,0.2702693507235814,-0.10691159626580475,1435710780.7498856,5293802.573333333
2023-10-03,OXT/USD,LONG,2.0053936186055874,4.0,80.0,0.25,1.2474631816129607,-0.04420653890360782,263691628.991675,6345693.3
2023-10-03,XLM/USD,SHORT,1.6887251013794051,1.0,20.0,-0.5,0.4205366679549523,0.04738651050643733,1893577776.7076983,55048407.4
2023-10-10,ALGO/USD,LONG,2.0016398147653995,5.0,83.33333333333334,0.25,0.4905896819156061,-0.04921710756053127,1266736278.2437887,8608825.163333332
2023-10-10,OXT/USD,LONG,2.1293055185723833,6.0,100.0,0.25,1.2330401871776788,-0.07008366171656387,263691628.991675,6445640.133333334
2023-10-10,XLM/USD,SHORT,1.6079495548103524,1.0,16.666666666666664,-0.5,0.3638338745745512,-0.014861675309297587,1893577776.7076983,45417761.733333334
2023-10-17,ALGO/USD,LONG,2.1477609714688635,5.0,83.33333333333334,0.25,0.45860509319164616,-0.1264521012767351,1266736278.2437887,7676603.433333334
2023-10-17,VTHO/USD,LONG,2.5341288061323293,6.0,100.0,0.25,0.5859403382450307,-0.3100568728913041,280225034.87568235,132159088.33333333
2023-10-17,XLM/USD,SHORT,1.8850860566386487,1.0,16.666666666666664,-0.5,0.33137581785222575,-0.10789701588932717,1893577776.7076983,37894491.266666666
2023-10-24,VTHO/USD,LONG,2.2038010487746305,7.0,100.0,0.25,0.6113115732439459,-0.1114104177423945,280225034.87568235,108523802.6
2023-10-24,XLM/USD,LONG,2.151426821714323,6.0,85.71428571428571,0.25,0.39532166435635496,-0.08797351480161024,1893577776.7076983,45589569.13333333
2023-10-24,ALGO/USD,SHORT,1.4447888886608884,1.0,14.285714285714285,-0.5,0.445891866089609,0.23306979479077405,1266736278.2437887,8456515.52
2023-11-14,GRT/USD,LONG,2.3087561447435276,5.0,100.0,0.25,1.2088038633314393,-0.21428584913238163,492947081.70675015,41354804.333
2023-11-14,XLM/USD,LONG,2.0402740470792056,4.0,80.0,0.25,0.450606696237967,-0.0976155801564405,1893577776.7076983,79630458.03333333
2023-11-14,CRO/USD,SHORT,1.0541069204607323,1.0,20.0,-0.5,0.8937026397538236,0.3817830752085106,1435710780.7498856,22427818.45333333
2023-11-21,GRT/USD,LONG,2.220121359768431,6.0,100.0,0.25,1.3004629839351,-0.22415590993901038,492947081.70675015,47145554.254
2023-11-21,LINK/USD,LONG,2.0386503807770886,5.0,83.33333333333334,0.25,1.028411095515611,-0.10540532718965569,2856200812.197638,5053309.071333333
2023-11-21,ZRX/USD,SHORT,1.5315578623685027,1.0,16.666666666666664,-0.5,1.8866818014980418,0.19979870992722262,127578346.47958484,7103087.3389966665
2023-11-28,ALGO/USD,LONG,2.5532792439081606,4.0,80.0,0.25,1.0002256281548205,-0.3222891039070783,1266736278.2437887,18967642.703333333
2023-11-28,GRT/USD,LONG,2.663334561576724,5.0,100.0,0.25,1.3839261561992517,-0.36723950667773636,492947081.70675015,47614531.136
2023-11-28,ZRX/USD,SHORT,1.555747071556762,1.0,20.0,-0.5,1.892974705847056,0.20585345513497336,127578346.47958484,6961079.289910333
2023-12-05,ALGO/USD,LONG,2.4952294825582775,4.0,80.0,0.25,0.9686956647759054,-0.3043496227204866,1266736278.2437887,19727037.24
2023-12-05,XLM/USD,LONG,2.5998217658476235,5.0,100.0,0.25,0.43978675913353454,-0.39491964521717876,1893577776.7076983,72895942.4
2023-12-05,ZRX/USD,SHORT,1.550273151266226,1.0,20.0,-0.5,1.8757528237681607,0.20630339805925302,127578346.47958484,6162503.154917
2023-12-26,GRT/USD,LONG,2.173812923769626,4.0,80.0,0.25,0.8197900981005909,-0.1441987698066126,492947081.70675015,36178567.87899999
2023-12-26,OXT/USD,LONG,2.4126903589594386,5.0,100.0,0.25,0.7689447323009073,-0.32868938603355197,263691628.991675,6329583.6
2023-12-26,ALGO/USD,SHORT,1.385013171008083,1.0,20.0,-0.5,0.8893457119341428,0.1736125203850579,1266736278.2437887,32764779.5
